reporting_date,seller_type,source_state,payment_type,total_shipments,total_picked,d0_shipments,d1_shipments,d2_shipments,d2_plus_shipments
20260614,AWP,CHHATTISGARH,cod,1,1,0,1,0,0
20260518,AWP,WEST BENGAL,pp,1,1,0,1,0,0
20260407,AWP,BIHAR,pp,1,1,0,1,0,0
20260602,AWP,TELANGANA,cod,1,1,0,1,0,0
20260608,AWP,MAHARASHTRA,pp,1,1,0,1,0,0
20260607,AWP,RAJASTHAN,pp,1,1,0,1,0,0
20260619,AWP,GUJARAT,pp,1,1,0,1,0,0
20260516,AWP,GUJARAT,cod,1,1,0,0,1,0
20260606,AWP,MADHYA PRADESH,pp,1,1,0,0,1,0
20260519,AWP,CHHATTISGARH,cod,1,1,0,1,0,0
20260514,AWP,TAMIL NADU,cod,2,1,1,0,0,0
20260617,AWP,MADHYA PRADESH,pp,1,1,1,0,0,0
20260410,AWP,ASSAM,cod,1,1,0,1,0,0
20260526,AWP,RAJASTHAN,pp,1,1,0,1,0,0
20260608,AWP,GUJARAT,cod,1,1,1,0,0,0
20260522,AWP,TELANGANA,cod,1,1,1,0,0,0
20260515,AWP,TELANGANA,pp,1,1,1,0,0,0
20260602,AWP,TELANGANA,pp,1,1,1,0,0,0
20260422,AWP,KARNATAKA,cod,1,1,0,1,0,0
20260404,AWP,MAHARASHTRA,cod,9,1,0,0,1,0
20260329,AWP,DELHI,pp,1,1,0,1,0,0
20260331,AWP,BIHAR,pp,1,1,0,1,0,0
20260501,AWP,RAJASTHAN,cod,1,1,0,0,1,0
20260504,AWP,RAJASTHAN,pp,1,1,1,0,0,0
20260401,AWP,RAJASTHAN,pp,1,1,1,0,0,0
20260516,AWP,DELHI,pp,1,1,0,0,1,0
20260518,AWP,BIHAR,pp,4,1,1,0,0,0
20260417,AWP,GUJARAT,cod,1,1,1,0,0,0
20260531,AWP,UTTAR PRADESH,pp,1,1,0,1,0,0
20260502,AWP,GUJARAT,pp,1,1,0,0,1,0
20260427,AWP,CHHATTISGARH,cod,1,1,0,0,1,0
20260406,AWP,GUJARAT,cod,1,1,1,0,0,0
20260502,AWP,TAMIL NADU,cod,1,1,1,0,0,0
20260405,AWP,MADHYA PRADESH,cod,1,1,0,1,0,0
20260518,AWP,ASSAM,pp,1,1,0,1,0,0
20260528,AWP,ASSAM,pp,1,1,0,1,0,0
20260420,AWP,MADHYA PRADESH,pp,21,1,1,0,0,0
20260417,AWP,TELANGANA,pp,1,1,0,1,0,0
20260607,AWP,GUJARAT,pp,1,1,0,1,0,0
20260615,AWP,CHHATTISGARH,cod,1,1,0,1,0,0
20260609,AWP,MADHYA PRADESH,pp,1,1,1,0,0,0
20260420,AWP,RAJASTHAN,cod,1,1,0,1,0,0
20260623,AWP,ASSAM,cod,1,1,1,0,0,0
20260425,AWP,RAJASTHAN,pp,1,1,0,0,1,0
20260331,AWP,CHHATTISGARH,cod,1,1,1,0,0,0
20260409,AWP,UTTARAKHAND,pp,1,1,1,0,0,0
20260402,AWP,MADHYA PRADESH,cod,1,1,0,1,0,0
20260603,AWP,TELANGANA,cod,1,1,1,0,0,0
20260504,AWP,DELHI,pp,1,1,0,1,0,0
20260513,AWP,GUJARAT,cod,1,1,0,1,0,0
20260608,AWP,WEST BENGAL,cod,1,1,1,0,0,0
20260520,AWP,RAJASTHAN,pp,1,1,1,0,0,0
20260605,AWP,RAJASTHAN,pp,1,1,1,0,0,0
20260508,AWP,TAMIL NADU,cod,1,1,0,1,0,0
20260509,AWP,UTTAR PRADESH,pp,2,1,1,0,0,0
20260414,AWP,RAJASTHAN,cod,1,1,1,0,0,0
20260520,AWP,MAHARASHTRA,cod,1,1,0,0,1,0
20260605,AWP,UTTAR PRADESH,pp,1,1,0,1,0,0
20260618,AWP,ASSAM,pp,1,1,1,0,0,0
20260509,AWP,MAHARASHTRA,pp,1,1,0,0,1,0
20260501,AWP,UTTARAKHAND,pp,1,1,1,0,0,0
20260407,AWP,ASSAM,cod,1,1,1,0,0,0
20260416,AWP,PUNJAB,cod,1,1,1,0,0,0
20260605,AWP,TELANGANA,pp,1,1,0,1,0,0
20260616,AWP,CHHATTISGARH,pp,1,1,1,0,0,0
20260421,AWP,GUJARAT,cod,1,1,0,1,0,0
20260613,AWP,MADHYA PRADESH,pp,1,1,1,0,0,0
20260521,AWP,RAJASTHAN,pp,1,1,0,1,0,0
20260528,AWP,GUJARAT,cod,1,1,0,1,0,0
20260516,AWP,TAMIL NADU,pp,1,1,1,0,0,0
20260509,AWP,WEST BENGAL,pp,1,1,1,0,0,0
20260617,AWP,ASSAM,cod,1,1,1,0,0,0
20260603,AWP,UTTAR PRADESH,pp,1,1,1,0,0,0
20260429,AWP,GUJARAT,cod,1,1,0,1,0,0
20260418,AWP,GUJARAT,cod,1,1,1,0,0,0
20260610,AWP,GUJARAT,pp,1,1,0,1,0,0
20260525,AWP,WEST BENGAL,pp,1,1,1,0,0,0
20260622,AWP,CHHATTISGARH,pp,1,1,1,0,0,0
20260421,AWP,RAJASTHAN,pp,1,1,1,0,0,0
20260423,AWP,MAHARASHTRA,pp,1,1,0,0,1,0
20260422,AWP,DELHI,pp,1,1,0,1,0,0
20260512,AWP,WEST BENGAL,pp,1,1,1,0,0,0
20260521,AWP,TELANGANA,cod,1,1,0,1,0,0
20260404,AWP,UTTARAKHAND,pp,1,1,0,0,1,0
20260428,AWP,DELHI,pp,1,1,0,1,0,0
20260621,AWP,ASSAM,cod,1,1,0,1,0,0
20260508,AWP,RAJASTHAN,pp,1,1,1,0,0,0
20260520,AWP,WEST BENGAL,cod,3,1,1,0,0,0
20260411,AWP,MADHYA PRADESH,cod,1,1,0,0,1,0
20260424,AWP,WEST BENGAL,pp,1,1,0,1,0,0
20260402,AWP,RAJASTHAN,cod,1,1,0,1,0,0
20260523,AWP,CHHATTISGARH,cod,1,1,1,0,0,0
20260612,AWP,GUJARAT,pp,1,1,0,1,0,0
20260426,AWP,ASSAM,cod,1,1,0,1,0,0
20260619,AWP,TELANGANA,pp,1,1,0,1,0,0
20260616,AWP,GUJARAT,pp,1,1,0,0,1,0
20260430,AWP,UTTAR PRADESH,pp,1,1,1,0,0,0
20260412,AWP,GUJARAT,pp,1,1,0,1,0,0
20260522,AWP,UTTARAKHAND,pp,1,1,0,0,1,0
20260418,AWP,DELHI,pp,1,1,1,0,0,0
20260609,AWP,TELANGANA,cod,1,1,1,0,0,0
20260506,AWP,TELANGANA,pp,1,1,1,0,0,0
20260512,AWP,MAHARASHTRA,cod,1,1,1,0,0,0
20260331,AWP,RAJASTHAN,cod,1,1,0,1,0,0
20260605,AWP,WEST BENGAL,pp,1,1,0,0,1,0
20260507,AWP,ASSAM,pp,1,1,0,1,0,0
20260401,AWP,CHHATTISGARH,cod,1,1,0,1,0,0
20260527,AWP,UTTAR PRADESH,pp,2,1,1,0,0,0
20260605,AWP,MAHARASHTRA,pp,1,1,1,0,0,0
20260621,AWP,DELHI,pp,2,1,0,1,0,0
20260527,AWP,TELANGANA,cod,1,1,0,1,0,0
20260619,AWP,MAHARASHTRA,pp,1,1,0,0,1,0
20260430,AWP,GUJARAT,pp,1,1,0,1,0,0
20260414,AWP,MAHARASHTRA,cod,1,1,0,0,1,0
20260506,AWP,UTTARAKHAND,pp,1,1,0,1,0,0
20260612,AWP,TAMIL NADU,cod,1,1,1,0,0,0
20260616,AWP,RAJASTHAN,pp,1,1,1,0,0,0
20260531,AWP,UTTARAKHAND,pp,1,1,0,1,0,0
20260519,AWP,BIHAR,pp,2,1,1,0,0,0
20260618,AWP,RAJASTHAN,pp,1,1,1,0,0,0
20260508,AWP,GUJARAT,cod,1,1,0,1,0,0
20260412,AWP,UTTARAKHAND,cod,1,1,0,1,0,0
20260330,AWP,PUNJAB,cod,1,1,0,1,0,0
20260617,AWP,TELANGANA,cod,1,1,1,0,0,0
20260523,AWP,GUJARAT,pp,1,1,0,1,0,0
20260420,AWP,CHHATTISGARH,cod,1,1,0,1,0,0
20260508,AWP,TELANGANA,cod,1,1,0,1,0,0
20260413,AWP,GUJARAT,cod,1,1,0,1,0,0
20260414,AWP,UTTAR PRADESH,pp,1,1,1,0,0,0
20260416,AWP,UTTAR PRADESH,pp,1,1,1,0,0,0
20260403,AWP,WEST BENGAL,pp,1,1,1,0,0,0
20260504,AWP,GUJARAT,cod,1,1,1,0,0,0
20260612,AWP,TELANGANA,cod,3,1,0,1,0,0
20260527,AWP,KARNATAKA,cod,1,1,0,0,1,0
20260425,AWP,UTTARAKHAND,pp,1,1,1,0,0,0
20260615,AWP,WEST BENGAL,pp,1,1,1,0,0,0
20260526,AWP,ASSAM,pp,1,1,1,0,0,0
20260410,AWP,MADHYA PRADESH,pp,1,1,0,1,0,0
20260507,AWP,GUJARAT,pp,1,1,0,1,0,0
20260430,AWP,DELHI,pp,1,1,0,0,1,0
20260423,AWP,UTTARAKHAND,pp,1,1,0,1,0,0
20260508,AWP,WEST BENGAL,cod,1,1,0,1,0,0
20260425,AWP,KARNATAKA,cod,1,1,0,0,1,0
20260408,AWP,MADHYA PRADESH,cod,1,1,0,1,0,0
20260425,AWP,ASSAM,cod,1,1,1,0,0,0
20260612,AWP,MAHARASHTRA,pp,3,1,0,1,0,0
20260427,AWP,KARNATAKA,cod,1,1,1,0,0,0
20260504,AWP,KARNATAKA,cod,1,1,1,0,0,0
20260612,AWP,MADHYA PRADESH,pp,1,1,1,0,0,0
20260420,AWP,WEST BENGAL,pp,1,1,1,0,0,0
20260505,AWP,ASSAM,pp,1,1,1,0,0,0
20260411,AWP,WEST BENGAL,cod,1,1,0,0,1,0
20260502,AWP,RAJASTHAN,cod,1,1,0,0,1,0
20260421,AWP,CHHATTISGARH,pp,1,1,1,0,0,0
20260404,AWP,GUJARAT,cod,1,1,1,0,0,0
20260621,AWP,GUJARAT,cod,1,1,1,0,0,0
20260426,AWP,DELHI,pp,1,1,0,1,0,0
20260510,AWP,ASSAM,pp,1,1,0,1,0,0
20260412,AWP,MADHYA PRADESH,pp,1,1,0,1,0,0
20260528,AWP,MAHARASHTRA,cod,2,1,0,1,0,0
20260408,AWP,MAHARASHTRA,cod,6,1,0,1,0,0
20260410,AWP,PUNJAB,cod,1,1,1,0,0,0
20260423,AWP,DELHI,pp,1,1,1,0,0,0
20260426,AWP,RAJASTHAN,pp,1,1,0,0,1,0
20260516,AWP,CHHATTISGARH,cod,2,1,0,0,1,0
20260530,AWP,TELANGANA,cod,2,2,0,0,2,0
20260429,AWP,UTTAR PRADESH,pp,2,2,2,0,0,0
20260428,AWP,WEST BENGAL,pp,2,2,2,0,0,0
20260601,AWP,ASSAM,cod,4,2,2,0,0,0
20260607,AWP,WEST BENGAL,cod,2,2,0,1,1,0
20260506,AWP,TELANGANA,cod,4,2,2,0,0,0
20260421,AWP,UTTARAKHAND,pp,2,2,0,2,0,0
20260607,AWP,WEST BENGAL,pp,2,2,0,2,0,0
20260526,AWP,KARNATAKA,cod,2,2,1,1,0,0
20260608,AWP,TAMIL NADU,cod,2,2,2,0,0,0
20260612,AWP,CHHATTISGARH,cod,4,2,2,0,0,0
20260527,AWP,RAJASTHAN,cod,4,2,0,1,1,0
20260420,AWP,UTTAR PRADESH,pp,3,2,2,0,0,0
20260405,AWP,DELHI,pp,2,2,0,2,0,0
20260503,AWP,UTTARAKHAND,pp,2,2,0,2,0,0
20260407,AWP,DELHI,pp,2,2,0,2,0,0
20260422,AWP,RAJASTHAN,cod,2,2,2,0,0,0
20260607,AWP,ASSAM,pp,2,2,0,2,0,0
20260514,AWP,KARNATAKA,cod,2,2,0,2,0,0
20260617,AWP,TAMIL NADU,cod,2,2,2,0,0,0
20260427,AWP,ASSAM,cod,2,2,2,0,0,0
20260508,AWP,RAJASTHAN,cod,2,2,0,2,0,0
20260610,AWP,TELANGANA,cod,2,2,1,1,0,0
20260501,AWP,MAHARASHTRA,cod,2,2,0,1,1,0
20260523,AWP,DELHI,pp,2,2,0,0,2,0
20260411,AWP,UTTAR PRADESH,pp,2,2,2,0,0,0
20260329,AWP,UTTAR PRADESH,pp,2,2,2,0,0,0
20260603,AWP,GUJARAT,pp,2,2,2,0,0,0
20260522,AWP,UTTAR PRADESH,pp,2,2,1,1,0,0
20260406,AWP,BIHAR,cod,2,2,2,0,0,0
20260422,AWP,UTTAR PRADESH,pp,2,2,0,2,0,0
20260427,AWP,BIHAR,pp,2,2,1,1,0,0
20260613,AWP,CHHATTISGARH,cod,2,2,0,0,2,0
20260331,AWP,UTTARAKHAND,cod,2,2,0,1,1,0
20260420,AWP,UTTARAKHAND,cod,2,2,2,0,0,0
20260617,AWP,TELANGANA,pp,2,2,0,2,0,0
20260409,AWP,UTTAR PRADESH,pp,2,2,2,0,0,0
20260409,AWP,DELHI,pp,2,2,2,0,0,0
20260623,AWP,RAJASTHAN,pp,2,2,2,0,0,0
20260418,AWP,MADHYA PRADESH,pp,2,2,1,0,1,0
20260530,AWP,KARNATAKA,cod,2,2,2,0,0,0
20260413,AWP,PUNJAB,pp,2,2,0,2,0,0
20260418,AWP,ASSAM,cod,2,2,2,0,0,0
20260603,AWP,ASSAM,pp,2,2,2,0,0,0
20260405,AWP,UTTAR PRADESH,pp,2,2,1,1,0,0
20260409,AWP,BIHAR,pp,2,2,0,2,0,0
20260415,AWP,MAHARASHTRA,cod,2,2,0,2,0,0
20260608,AWP,TELANGANA,pp,2,2,2,0,0,0
20260331,AWP,GUJARAT,cod,2,2,2,0,0,0
20260519,AWP,GUJARAT,cod,2,2,0,2,0,0
20260605,AWP,ASSAM,cod,4,2,0,2,0,0
20260515,AWP,ASSAM,cod,2,2,2,0,0,0
20260411,AWP,PUNJAB,cod,2,2,2,0,0,0
20260516,AWP,WEST BENGAL,pp,2,2,1,1,0,0
20260623,AWP,MADHYA PRADESH,pp,4,2,2,0,0,0
20260508,AWP,DELHI,pp,2,2,1,1,0,0
20260524,AWP,WEST BENGAL,cod,2,2,0,1,1,0
20260410,AWP,MADHYA PRADESH,cod,2,2,2,0,0,0
20260423,AWP,ASSAM,cod,3,2,2,0,0,0
20260522,AWP,ASSAM,cod,2,2,1,1,0,0
20260603,AWP,CHHATTISGARH,cod,2,2,2,0,0,0
20260603,AWP,MAHARASHTRA,cod,2,2,0,1,1,0
20260425,AWP,UTTARAKHAND,cod,4,2,2,0,0,0
20260605,AWP,WEST BENGAL,cod,2,2,0,2,0,0
20260415,AWP,RAJASTHAN,cod,2,2,0,2,0,0
20260426,AWP,UTTARAKHAND,pp,2,2,0,0,2,0
20260616,AWP,ASSAM,cod,2,2,1,1,0,0
20260601,AWP,UTTAR PRADESH,pp,2,2,2,0,0,0
20260523,AWP,UTTAR PRADESH,pp,2,2,1,1,0,0
20260330,AWP,GUJARAT,cod,2,2,0,2,0,0
20260518,AWP,TELANGANA,cod,2,2,0,0,2,0
20260420,AWP,WEST BENGAL,cod,2,2,1,1,0,0
20260403,AWP,UTTAR PRADESH,pp,2,2,0,2,0,0
20260621,AWP,RAJASTHAN,cod,2,2,0,2,0,0
20260420,AWP,GUJARAT,pp,2,2,2,0,0,0
20260427,AWP,RAJASTHAN,pp,2,2,1,0,1,0
20260618,AWP,ASSAM,cod,3,2,1,1,0,0
20260521,AWP,GUJARAT,pp,2,2,0,2,0,0
20260520,AWP,KARNATAKA,cod,2,2,2,0,0,0
20260330,AWP,MAHARASHTRA,cod,2,2,0,1,1,0
20260610,AWP,CHHATTISGARH,cod,2,2,2,0,0,0
20260519,AWP,TAMIL NADU,cod,2,2,2,0,0,0
20260413,AWP,BIHAR,pp,2,2,0,2,0,0
20260406,AWP,UTTARAKHAND,cod,2,2,0,2,0,0
20260413,AWP,RAJASTHAN,cod,2,2,2,0,0,0
20260530,AWP,WEST BENGAL,cod,3,2,2,0,0,0
20260410,AWP,UTTAR PRADESH,pp,2,2,2,0,0,0
20260331,AWP,UTTAR PRADESH,pp,2,2,2,0,0,0
20260509,AWP,ASSAM,pp,2,2,2,0,0,0
20260512,AWP,TELANGANA,cod,2,2,0,1,1,0
20260416,AWP,DELHI,pp,3,2,1,1,0,0
20260429,AWP,WEST BENGAL,cod,2,2,0,2,0,0
20260509,AWP,RAJASTHAN,cod,2,2,1,0,1,0
20260329,AWP,DELHI,cod,2,2,0,2,0,0
20260410,AWP,GUJARAT,cod,2,2,2,0,0,0
20260408,AWP,BIHAR,pp,2,2,1,1,0,0
20260330,AWP,MADHYA PRADESH,cod,2,2,1,0,1,0
20260422,AWP,TAMIL NADU,cod,2,2,1,0,1,0
20260512,AWP,RAJASTHAN,pp,2,2,0,2,0,0
20260423,AWP,UTTARAKHAND,cod,6,2,0,2,0,0
20260513,AWP,UTTARAKHAND,pp,2,2,0,0,2,0
20260620,AWP,TELANGANA,cod,2,2,1,0,1,0
20260519,AWP,WEST BENGAL,cod,2,2,1,1,0,0
20260507,AWP,GUJARAT,cod,2,2,0,2,0,0
20260329,AWP,ASSAM,cod,2,2,0,2,0,0
20260607,AWP,MADHYA PRADESH,pp,2,2,0,2,0,0
20260521,AWP,MAHARASHTRA,cod,2,2,0,2,0,0
20260601,AWP,TELANGANA,cod,2,2,0,2,0,0
20260622,AWP,MAHARASHTRA,cod,2,2,0,2,0,0
20260503,AWP,MAHARASHTRA,cod,2,2,0,2,0,0
20260510,AWP,RAJASTHAN,cod,2,2,0,2,0,0
20260516,AWP,RAJASTHAN,pp,2,2,1,0,1,0
20260617,AWP,MAHARASHTRA,cod,2,2,0,2,0,0
20260420,AWP,MAHARASHTRA,cod,2,2,1,0,1,0
20260614,AWP,GUJARAT,cod,2,2,1,0,1,0
20260528,AWP,UTTARAKHAND,pp,3,2,1,1,0,0
20260607,AWP,RAJASTHAN,cod,2,2,0,1,1,0
20260622,AWP,MADHYA PRADESH,pp,2,2,2,0,0,0
20260417,AWP,GUJARAT,pp,2,2,2,0,0,0
20260328,AWP,BIHAR,pp,2,2,2,0,0,0
20260529,AWP,GUJARAT,cod,2,2,0,2,0,0
20260412,AWP,BIHAR,pp,2,2,0,2,0,0
20260604,AWP,GUJARAT,cod,2,2,2,0,0,0
20260519,AWP,RAJASTHAN,pp,2,2,1,1,0,0
20260527,AWP,TAMIL NADU,cod,2,2,2,0,0,0
20260603,AWP,WEST BENGAL,pp,2,2,0,2,0,0
20260407,AWP,BIHAR,cod,3,2,2,0,0,0
20260527,AWP,WEST BENGAL,cod,2,2,1,1,0,0
20260504,AWP,MAHARASHTRA,pp,2,2,0,2,0,0
20260427,AWP,MADHYA PRADESH,cod,2,2,2,0,0,0
20260618,AWP,CHHATTISGARH,cod,2,2,2,0,0,0
20260606,AWP,GUJARAT,pp,2,2,2,0,0,0
20260519,AWP,MAHARASHTRA,pp,2,2,2,0,0,0
20260528,AWP,BIHAR,pp,2,2,0,2,0,0
20260327,AWP,WEST BENGAL,pp,2,2,0,0,2,0
20260327,AWP,BIHAR,cod,2,2,2,0,0,0
20260331,AWP,ASSAM,cod,2,2,2,0,0,0
20260513,AWP,DELHI,pp,3,2,2,0,0,0
20260506,AWP,WEST BENGAL,cod,6,2,0,2,0,0
20260430,AWP,GUJARAT,cod,2,2,0,2,0,0
20260506,AWP,DELHI,pp,3,2,2,0,0,0
20260326,AWP,DELHI,pp,2,2,1,1,0,0
20260613,AWP,TELANGANA,pp,2,2,2,0,0,0
20260420,AWP,UTTARAKHAND,pp,2,2,0,2,0,0
20260410,AWP,TAMIL NADU,cod,2,2,2,0,0,0
20260619,AWP,WEST BENGAL,cod,3,2,0,2,0,0
20260406,AWP,MAHARASHTRA,pp,3,2,0,2,0,0
20260613,AWP,WEST BENGAL,pp,2,2,1,0,1,0
20260509,AWP,DELHI,pp,2,2,1,0,1,0
20260619,AWP,TELANGANA,cod,2,2,1,1,0,0
20260615,AWP,TELANGANA,cod,2,2,1,1,0,0
20260613,AWP,MAHARASHTRA,pp,2,2,2,0,0,0
20260517,AWP,DELHI,pp,2,2,0,2,0,0
20260502,AWP,GUJARAT,cod,2,2,0,2,0,0
20260513,AWP,TELANGANA,cod,2,2,1,1,0,0
20260502,AWP,UTTAR PRADESH,pp,2,2,1,1,0,0
20260327,AWP,RAJASTHAN,cod,2,2,1,1,0,0
20260525,AWP,MAHARASHTRA,cod,2,2,1,1,0,0
20260515,AWP,DELHI,pp,3,2,0,1,1,0
20260421,AWP,WEST BENGAL,cod,2,2,2,0,0,0
20260410,AWP,BIHAR,pp,2,2,0,2,0,0
20260423,AWP,TELANGANA,cod,2,2,2,0,0,0
20260615,AWP,GUJARAT,cod,2,2,1,1,0,0
20260604,AWP,RAJASTHAN,pp,2,2,2,0,0,0
20260403,AWP,BIHAR,cod,2,2,1,1,0,0
20260516,AWP,CHHATTISGARH,pp,2,2,0,0,2,0
20260526,AWP,WEST BENGAL,cod,3,2,2,0,0,0
20260331,AWP,WEST BENGAL,cod,2,2,1,1,0,0
20260517,AWP,UTTARAKHAND,pp,2,2,0,0,2,0
20260620,AWP,TAMIL NADU,cod,2,2,2,0,0,0
20260511,AWP,KARNATAKA,cod,2,2,0,2,0,0
20260507,AWP,RAJASTHAN,cod,3,2,1,1,0,0
20260430,AWP,ASSAM,cod,2,2,2,0,0,0
20260419,AWP,UTTARAKHAND,cod,2,2,0,2,0,0
20260526,AWP,TELANGANA,cod,2,2,0,2,0,0
20260413,AWP,MAHARASHTRA,cod,2,2,1,1,0,0
20260603,AWP,WEST BENGAL,cod,5,2,1,1,0,0
20260411,AWP,UTTARAKHAND,pp,2,2,0,0,2,0
20260510,AWP,MAHARASHTRA,cod,3,3,0,3,0,0
20260614,AWP,RAJASTHAN,cod,3,3,0,3,0,0
20260529,AWP,RAJASTHAN,cod,4,3,1,0,2,0
20260521,AWP,GUJARAT,cod,6,3,2,1,0,0
20260524,AWP,UTTAR PRADESH,pp,3,3,3,0,0,0
20260413,AWP,DELHI,pp,4,3,2,1,0,0
20260427,AWP,TELANGANA,cod,5,3,3,0,0,0
20260520,AWP,TELANGANA,cod,3,3,0,3,0,0
20260507,AWP,UTTARAKHAND,pp,3,3,0,3,0,0
20260426,AWP,GUJARAT,cod,3,3,0,3,0,0
20260521,AWP,ASSAM,cod,3,3,3,0,0,0
20260526,AWP,ASSAM,cod,3,3,3,0,0,0
20260609,AWP,WEST BENGAL,cod,3,3,3,0,0,0
20260409,AWP,DELHI,cod,3,3,2,1,0,0
20260417,AWP,MADHYA PRADESH,pp,3,3,1,2,0,0
20260601,AWP,DELHI,pp,3,3,0,0,3,0
20260518,AWP,MAHARASHTRA,cod,6,3,0,1,2,0
20260520,AWP,DELHI,pp,3,3,1,2,0,0
20260429,AWP,TELANGANA,cod,3,3,0,3,0,0
20260618,AWP,DELHI,pp,3,3,0,2,1,0
20260514,AWP,RAJASTHAN,pp,3,3,3,0,0,0
20260418,AWP,UTTARAKHAND,cod,3,3,1,0,2,0
20260402,AWP,BIHAR,cod,3,3,2,1,0,0
20260513,AWP,MAHARASHTRA,cod,4,3,1,1,1,0
20260527,AWP,MAHARASHTRA,cod,4,3,1,2,0,0
20260523,AWP,MAHARASHTRA,cod,3,3,3,0,0,0
20260418,AWP,WEST BENGAL,cod,4,3,3,0,0,0
20260519,AWP,MAHARASHTRA,cod,3,3,3,0,0,0
20260506,AWP,MAHARASHTRA,cod,3,3,3,0,0,0
20260513,AWP,RAJASTHAN,cod,3,3,2,1,0,0
20260602,AWP,WEST BENGAL,cod,5,3,1,2,0,0
20260401,AWP,UTTAR PRADESH,pp,3,3,3,0,0,0
20260411,AWP,UTTAR PRADESH,cod,3,3,1,2,0,0
20260507,AWP,UTTAR PRADESH,pp,3,3,3,0,0,0
20260515,AWP,GUJARAT,cod,3,3,1,2,0,0
20260511,AWP,GUJARAT,cod,3,3,0,3,0,0
20260415,AWP,UTTARAKHAND,cod,3,3,3,0,0,0
20260509,AWP,UTTARAKHAND,pp,3,3,0,0,3,0
20260615,AWP,MADHYA PRADESH,pp,3,3,0,3,0,0
20260622,AWP,TELANGANA,cod,6,3,1,2,0,0
20260415,AWP,UTTARAKHAND,pp,3,3,0,3,0,0
20260421,AWP,DELHI,pp,3,3,2,1,0,0
20260410,AWP,DELHI,pp,3,3,3,0,0,0
20260415,AWP,DELHI,pp,3,3,0,3,0,0
20260429,AWP,MADHYA PRADESH,cod,3,3,2,1,0,0
20260514,AWP,TELANGANA,cod,3,3,2,1,0,0
20260406,AWP,DELHI,pp,3,3,1,0,2,0
20260422,AWP,MAHARASHTRA,cod,3,3,0,1,2,0
20260513,AWP,BIHAR,pp,3,3,3,0,0,0
20260429,AWP,KARNATAKA,cod,3,3,2,0,1,0
20260415,AWP,GUJARAT,cod,3,3,1,2,0,0
20260612,AWP,WEST BENGAL,cod,3,3,2,1,0,0
20260518,AWP,WEST BENGAL,cod,3,3,1,2,0,0
20260519,AWP,DELHI,pp,5,3,0,3,0,0
20260404,AWP,RAJASTHAN,cod,3,3,2,1,0,0
20260526,AWP,GUJARAT,pp,3,3,1,1,1,0
20260527,AWP,ASSAM,cod,5,3,0,3,0,0
20260601,AWP,RAJASTHAN,cod,4,3,3,0,0,0
20260505,AWP,WEST BENGAL,cod,5,3,1,1,1,0
20260607,AWP,CHHATTISGARH,cod,3,3,0,3,0,0
20260422,AWP,GUJARAT,cod,3,3,0,2,1,0
20260516,AWP,RAJASTHAN,cod,3,3,1,2,0,0
20260621,AWP,MAHARASHTRA,cod,3,3,0,3,0,0
20260404,AWP,DELHI,pp,3,3,3,0,0,0
20260508,AWP,WEST BENGAL,pp,3,3,0,3,0,0
20260518,AWP,UTTARAKHAND,pp,3,3,0,2,1,0
20260424,AWP,DELHI,pp,3,3,0,3,0,0
20260531,AWP,DELHI,pp,3,3,0,3,0,0
20260501,AWP,MADHYA PRADESH,cod,3,3,2,1,0,0
20260331,AWP,BIHAR,cod,3,3,1,2,0,0
20260504,AWP,RAJASTHAN,cod,3,3,0,3,0,0
20260602,AWP,UTTARAKHAND,pp,3,3,0,3,0,0
20260606,AWP,MAHARASHTRA,pp,3,3,0,0,3,0
20260424,AWP,ASSAM,cod,5,3,2,1,0,0
20260618,AWP,MADHYA PRADESH,pp,3,3,3,0,0,0
20260607,AWP,MADHYA PRADESH,cod,3,3,0,2,1,0
20260616,AWP,WEST BENGAL,pp,3,3,1,1,1,0
20260502,AWP,MAHARASHTRA,cod,4,3,1,0,2,0
20260526,AWP,MAHARASHTRA,cod,3,3,2,1,0,0
20260406,AWP,BIHAR,pp,3,3,0,3,0,0
20260512,AWP,GUJARAT,cod,5,3,2,1,0,0
20260611,AWP,WEST BENGAL,cod,6,3,1,2,0,0
20260511,AWP,BIHAR,pp,4,3,2,1,0,0
20260430,AWP,WEST BENGAL,pp,3,3,1,0,2,0
20260531,AWP,RAJASTHAN,cod,3,3,0,1,2,0
20260427,AWP,UTTAR PRADESH,pp,3,3,2,1,0,0
20260429,AWP,UTTARAKHAND,pp,3,3,1,2,0,0
20260502,AWP,BIHAR,pp,3,3,1,2,0,0
20260518,AWP,MAHARASHTRA,pp,3,3,0,3,0,0
20260414,AWP,MADHYA PRADESH,cod,3,3,1,2,0,0
20260602,AWP,BIHAR,pp,3,3,0,3,0,0
20260602,AWP,RAJASTHAN,cod,3,3,1,2,0,0
20260526,AWP,GUJARAT,cod,3,3,1,1,1,0
20260526,AWP,UTTARAKHAND,pp,3,3,3,0,0,0
20260519,AWP,UTTARAKHAND,pp,3,3,2,0,1,0
20260515,AWP,WEST BENGAL,cod,3,3,1,2,0,0
20260426,AWP,WEST BENGAL,pp,3,3,0,3,0,0
20260405,AWP,MAHARASHTRA,cod,3,3,0,3,0,0
20260620,AWP,GUJARAT,pp,3,3,3,0,0,0
20260404,AWP,BIHAR,pp,3,3,1,2,0,0
20260610,AWP,GUJARAT,cod,3,3,0,3,0,0
20260407,AWP,MADHYA PRADESH,cod,3,3,0,1,2,0
