reporting_date,destination_state,seller_type,payment_type,PHin,conv_num,fm_created,fm_picked,fm_d0_picked,zero_attempt_num,zero_attempt_denom,DHin,D0_OFD,First_attempt_delivered,fac_deno,total_delivered_attempts,total_attempts,rfr_num,rfr_deno,Breach_Num,Breach_Den,breach_plus1_num
20260416,WEST BENGAL,IBH,cod,1,1,,,,,,,,,,,,,,,,
20260609,TAMIL NADU,BGH,pp,1,1,,,,,,,,,,,,,,,,
20260609,RAJASTHAN,PRE,pp,4,4,,,,,,,,,,,,,,,,
20260708,WEST BENGAL,CRO,pp,2,2,,,,,,,,,,,,,,,,
20260616,ODISHA,WZO,pp,1,1,,,,,,,,,,,,,,,,
20260521,GOA,IBH,pp,1,1,,,,,,,,,,,,,,,,
20260417,CHHATTISGARH,SWL,cod,1,1,,,,,,,,,,,,,,,,
20260430,CHANDIGARH,SWT,cod,1,1,,,,,,,,,,,,,,0,2,0
20260512,MADHYA PRADESH,ESA,cod,2,2,,,,,,1,0,,,,,,,,,
20260525,RAJASTHAN,TEL,pp,1,1,,,,,,,,,,,,,,,,
20260428,WEST BENGAL,ZAA,cod,2,2,,,,,,,,,,,,,,0,1,0
20260625,TELANGANA,IBH,pp,1,1,,,,,,,,,,,,,,,,
20260525,MADHYA PRADESH,LUA,cod,1,1,,,,,,,,,,,,,,,,
20260610,MADHYA PRADESH,ESA,cod,1,0,,,,,,,,,,,,,,,,
20260527,,FLO,pp,1,1,,,,,,,,,,,,,,,,
20260612,ODISHA,SDD,cod,1,1,,,,,,,,,,,,,,,,
20260704,HARYANA,RSL,cod,1,0,,,,,,,,,,,,,,,,
20260602,ASSAM,EML,cod,1,0,,,,,,,,,,,,,,,,
20260505,GUJARAT,BSS,cod,1,0,,,,1,1,,,,,,,,,,,
20260610,UTTARAKHAND,SWT,pp,1,1,,,,,,,,,,,,,,,,
20260707,NAGALAND,KIC,cod,1,0,,,,,,,,,,,,,,,,
20260514,HARYANA,PRH,cod,3,2,,,,0,1,,,,,,,,,,,
20260515,TRIPURA,MSR,pp,1,1,,,,,,,,,,,,,,,,
20260611,KARNATAKA,SIE,pp,1,1,,,,,,,,,,,,,,,,
20260613,ARUNACHAL PRADESH,DBL,pp,1,1,,,,,,,,,,,,,,,,
20260516,JAMMU AND KASHMIR,ULT,pp,2,2,,,,,,,,,,,,,,,,
20260629,ODISHA,RHY,pp,1,1,,,,,,,,,,,,,,,,
20260604,KARNATAKA,WZO,pp,1,1,,,,,,,,,,,,,,,,
20260519,UTTAR PRADESH,EPL,cod,1,1,,,,,,,,,,,,,,,,
20260626,JHARKHAND,LOI,cod,1,1,,,,,,,,,,,,,,,,
20260624,HIMACHAL PRADESH,AWP,pp,1,1,,,,,,,,,,,,,,,,
20260531,MAHARASHTRA,ZEB,pp,1,1,,,,,,,,,,,,,,,,
20260704,HIMACHAL PRADESH,AWP,pp,1,1,,,,,,,,,,,,,,,,
20260629,KERALA,BGH,cod,1,1,,,,,,,,,,,,,,,,
20260709,ODISHA,ZAA,pp,1,0,,,,,,,,,,,,,,,,
20260523,MADHYA PRADESH,RLL,cod,1,1,,,,,,,,,,,,,,,,
20260616,GUJARAT,BHH,cod,1,1,,,,,,2,0,,,,,,,,,
20260618,TAMIL NADU,RLL,cod,1,1,,,,,,,,,,,,,,,,
20260512,MEGHALAYA,NEX,cod,1,0,,,,,,,,,,,,,,,,
20260508,BIHAR,SWT,pp,1,1,,,,,,,,,,,,,,,,
20260704,ANDHRA PRADESH,SOL,pp,1,1,,,,,,,,,,,,,,0,1,0
20260511,TRIPURA,XIH,cod,2,2,,,,,,,,,,,,,,,,
20260426,PUNJAB,LUA,pp,1,1,,,,,,,,,,,,,,0,2,0
20260505,MANIPUR,LOS,pp,1,1,,,,,,,,,,,,,,,,
20260616,ASSAM,TEL,cod,1,1,,,,,,,,,,,,,,,,
20260609,NAGALAND,SDH,pp,1,1,,,,,,,,,,,,,,,,
20260427,"",HBL,pp,1,1,,,,,,,,,,,,,,,,
20260523,PUNJAB,ZEL,pp,3,3,,,,,,,,,,,,,,,,
20260630,TELANGANA,LOS,pp,2,2,,,,,,,,,,,,,,0,3,0
20260428,JHARKHAND,SDD,cod,1,1,,,,,,,,,,,,,,,,
20260630,CHHATTISGARH,ZAA,cod,1,1,,,,,,,,,,,,,,0,1,0
20260711,ARUNACHAL PRADESH,MOH,cod,1,0,,,,,,,,,,,,,,,,
20260429,RAJASTHAN,BGH,pp,1,1,,,,,,,,,,,,,,0,1,0
20260526,ANDHRA PRADESH,SWT,pp,1,1,,,,,,,,,,,,,,0,2,0
20260523,TELANGANA,IBH,pp,1,0,,,,,,,,,,,,,,,,
20260602,MIZORAM,SOL,cod,1,1,,,,,,10,0,,,,,,,0,9,0
20260527,BIHAR,WZG,pp,1,1,,,,,,,,,,,,,,,,
20260522,,RHY,pp,1,1,,,,,,,,,,,,,,,,
20260609,ODISHA,SWT,pp,1,1,,,,1,1,,,,,,,,,,,
20260421,HIMACHAL PRADESH,UNC,pp,3,3,,,,,,1,0,,,,,,,,,
20260705,KARNATAKA,LOS,pp,11,6,,,,1,1,,,,,,,,,0,1,0
20260605,UTTARAKHAND,BSS,cod,1,1,,,,,,,,,,,,,,,,
20260430,ODISHA,IBH,cod,1,0,,,,,,1,0,,,,,,,,,
20260627,ASSAM,EMB,pp,1,1,,,,,,1,0,,,,,,,,,
20260701,JHARKHAND,BHH,cod,1,1,,,,,,,,,,,,,,,,
20260619,PUNJAB,RSL,cod,1,1,,,,,,,,,,,,,,,,
20260417,JHARKHAND,LOS,pp,1,1,,,,,,,,,,,,,,,,
20260604,CHHATTISGARH,AWP,pp,1,1,,,,,,,,,,,,,,,,
20260610,TRIPURA,MSR,pp,2,2,,,,1,1,1,0,,,,,,,,,
20260709,NAGALAND,LOI,cod,1,0,,,,,,,,,,,,,,,,
20260626,ASSAM,INW,cod,1,1,,,,,,1,0,,,,,,,,,
20260616,TAMIL NADU,BHH,pp,2,2,,,,,,1,0,,,,,,,,,
20260617,WEST BENGAL,ARL,pp,2,2,,,,,,,,,,,,,,,,
20260421,SIKKIM,UNC,pp,1,1,,,,,,,,,,,,,,,,
20260710,,FCL,pp,3,0,,,,,,,,,,,,,,,,
20260605,GOA,BSS,cod,3,3,,,,,,,,,,,,,,,,
20260426,JAMMU AND KASHMIR,MOH,cod,1,1,,,,,,,,,,,,,,,,
20260531,UTTARAKHAND,ZEB,pp,1,1,,,,,,,,,,,,,,,,
20260623,HIMACHAL PRADESH,FCL,cod,1,1,,,,,,,,,,,,,,,,
20260523,DELHI,DBL,pp,1,1,,,,,,,,,,,,,,,,
20260607,DELHI,PRH,cod,1,1,,,,,,,,,,,,,,0,1,0
20260502,JAMMU AND KASHMIR,LUA,pp,1,1,,,,,,,,,,,,,,,,
20260706,"",SDD,pp,1,0,,,,,,,,,,,,,,,,
20260504,JHARKHAND,NKD,pp,2,2,,,,,,,,,,,,,,,,
20260526,HARYANA,SWL,pp,1,1,,,,,,,,,,,,,,,,
20260513,TELANGANA,LSR,pp,2,2,,,,,,,,,,,,,,,,
20260612,PUNJAB,RLL,pp,1,1,,,,,,,,,,,,,,0,1,0
20260524,KERALA,XIH,cod,1,1,,,,,,,,,,,,,,,,
20260618,KERALA,WZA,pp,1,1,,,,,,,,,,,,,,,,
20260419,ODISHA,EMB,pp,1,1,,,,,,,,,,,,,,,,
20260515,PUNJAB,NAH,cod,1,1,,,,,,,,,,,,,,,,
20260525,NAGALAND,MSR,cod,1,0,,,,,,,,,,,,,,,,
20260603,UTTARAKHAND,IGS,pp,1,1,,,,,,,,,,,,,,,,
20260423,MAHARASHTRA,IBH,cod,1,0,,,,,,,,,,,,,,,,
20260528,,LOI,pp,1,1,,,,,,,,,,,,,,,,
20260415,TAMIL NADU,SWT,cod,1,1,,,,,,,,,,,,,,,,
20260705,GUJARAT,SWL,pp,2,2,,,,,,,,,,,,,,,,
20260415,GUJARAT,ZBL,pp,1,1,,,,,,,,,,,,,,,,
20260604,TRIPURA,DBL,pp,1,1,,,,,,,,,,,,,,,,
20260515,,FCL,pp,2,2,,,,,,,,,,,,,,,,
20260601,DELHI,ZAA,pp,1,1,,,,,,,,,,,,,,,,
20260503,UTTAR PRADESH,SWL,pp,2,2,,,,,,,,,,,,,,,,
20260609,UTTAR PRADESH,WZO,pp,1,1,,,,,,,,,,,,,,0,1,0
20260623,MAHARASHTRA,RHY,pp,1,1,,,,,,,,,,,,,,,,
20260430,ODISHA,EML,pp,1,1,,,,,,,,,,,,,,0,1,0
20260707,HARYANA,SWT,pp,5,4,,,,,,,,,,,,,,,,
20260526,JHARKHAND,LUA,cod,1,1,,,,,,2,0,,,,,,,,,
20260620,,FCL,cod,2,2,,,,,,,,,,,,,,,,
20260617,DAMAN AND DIU DADRA AND NAGAR HAVELI,MSR,pp,1,1,,,,,,,,,,,,,,,,
20260523,MAHARASHTRA,SDH,pp,1,1,,,,,,,,,,,,,,,,
20260509,MADHYA PRADESH,BGH,pp,2,2,,,,,,,,,,,,,,0,1,0
20260708,KERALA,GBL,pp,1,0,,,,,,,,,,,,,,0,1,0
20260507,JAMMU AND KASHMIR,ESA,pp,2,2,,,,,,,,,,,,,,0,2,0
20260416,BIHAR,NEX,cod,12,12,,,,,,,,,,,,,,,,
20260520,MADHYA PRADESH,EML,pp,1,1,,,,,,,,,,,,,,0,1,0
20260616,ODISHA,JEE,pp,1,1,,,,,,1,0,,,,,,,,,
20260531,TAMIL NADU,ZEB,pp,23,22,,,,,,,,,,,,,,,,
20260422,PUDUCHERRY,LUA,pp,1,1,,,,,,,,,,,,,,0,1,0
20260710,HARYANA,EVR,pp,1,0,,,,,,,,,,,,,,,,
20260416,ODISHA,SOL,pp,1,1,,,,,,,,,,,,,,,,
20260704,ASSAM,KIC,pp,1,1,,,,,,,,,,,,,,,,
20260606,CHHATTISGARH,ZAA,cod,6,6,,,,,,,,,,,,,,,,
20260705,CHHATTISGARH,LOS,pp,23,17,,,,,,,,,,,,,,0,1,0
20260619,WEST BENGAL,UNC,pp,19,19,,,,,,,,,,,,,,0,3,0
20260603,ARUNACHAL PRADESH,FCL,pp,1,0,,,,,,3,0,,,,,,,,,
20260508,MEGHALAYA,FCL,cod,1,1,,,,,,,,,,,,,,0,1,0
20260510,KARNATAKA,SWT,cod,1,1,,,,,,,,,,,,,,,,
20260523,HARYANA,RLL,pp,2,2,,,,,,,,,,,,,,,,
20260703,,EMB,pp,1,1,,,,,,,,,,,,,,,,
20260430,KERALA,NEX,pp,1,1,,,,,,,,,,,,,,,,
20260516,BIHAR,SDH,cod,1,0,,,,2,2,,,,,,,,,,,
20260607,DELHI,SDH,cod,1,1,,,,,,,,,,,,,,,,
20260530,ASSAM,BGH,pp,2,2,,,,3,3,,,,,,,,,0,1,0
20260703,PUDUCHERRY,LUA,pp,2,2,,,,,,,,,,,,,,,,
20260619,CHHATTISGARH,NEX,cod,2,2,,,,,,,,,,,,,,,,
20260524,MIZORAM,FCL,cod,1,1,,,,,,1,0,,,,,,,0,2,0
20260629,RAJASTHAN,PRH,cod,1,1,,,,,,,,,,,,,,0,1,0
20260615,PUDUCHERRY,FCL,cod,1,1,,,,,,,,,,,,,,,,
20260619,HARYANA,ZAO,pp,1,1,,,,,,,,,,,,,,,,
20260704,,MOH,cod,2,1,,,,,,,,,,,,,,,,
20260430,PUNJAB,SDD,cod,2,2,,,,,,,,,,,,,,0,1,0
20260705,PUDUCHERRY,ESA,pp,2,1,,,,,,,,,,,,,,,,
20260619,UTTARAKHAND,WZI,cod,1,1,,,,,,,,,,,,,,,,
20260428,RAJASTHAN,LSR,cod,1,1,,,,,,,,,,,,,,0,1,0
20260520,UTTARAKHAND,LSR,cod,1,1,,,,,,,,,,,,,,,,
20260609,MEGHALAYA,SDH,pp,2,2,,,,,,,,,,,,,,,,
20260424,MAHARASHTRA,SWT,cod,3,3,,,,,,,,,,,,,,,,
20260521,ARUNACHAL PRADESH,INW,cod,1,1,,,,,,,,,,,,,,,,
20260626,,FCL,pp,5,5,,,,,,,,,,,,,,,,
20260625,TRIPURA,IOH,pp,5,5,,,,,,,,,,,,,,,,
20260620,TAMIL NADU,TUN,pp,2,2,,,,,,,,,,,,,,,,
20260430,GOA,SDD,pp,1,1,,,,,,,,,,,,,,,,
20260529,TRIPURA,MSR,cod,1,0,,,,,,,,,,,,,,,,
20260523,MIZORAM,UNC,pp,1,1,,,,,,,,,,,,,,,,
20260625,JAMMU AND KASHMIR,UNC,pp,3,3,,,,,,,,,,,,,,,,
20260709,KARNATAKA,IBH,cod,2,0,,,,,,,,,,,,,,0,1,0
20260518,CHANDIGARH,PRE,pp,1,1,,,,,,,,,,,,,,,,
20260618,HARYANA,RLL,cod,1,0,,,,,,,,,,,,,,,,
20260503,TELANGANA,RSL,pp,1,1,,,,,,1,0,,,,,,,0,1,0
20260613,DELHI,SWL,pp,1,1,,,,,,,,,,,,,,,,
20260416,ASSAM,RHY,pp,1,1,,,,,,,,,,,,,,,,
20260606,RAJASTHAN,RSL,cod,1,0,,,,,,1,0,,,,,,,,,
20260624,MANIPUR,LOS,pp,1,0,,,,,,,,,,,,,,,,
20260711,UTTARAKHAND,IGS,pp,1,0,,,,,,,,,,,,,,1,3,1
20260606,RAJASTHAN,LOI,cod,1,1,,,,,,,,,,,,,,,,
20260506,HARYANA,BGH,pp,1,1,,,,,,,,,,,,,,0,1,0
20260508,MAHARASHTRA,ZAO,pp,1,1,,,,,,,,,,,,,,,,
20260421,KERALA,SWL,pp,1,1,,,,,,,,,,,,,,,,
20260602,WEST BENGAL,ZEB,pp,1,1,,,,,,,,,,,,,,,,
20260530,,FCL,cod,1,1,,,,,,,,,,,,,,,,
20260623,UTTARAKHAND,SDD,cod,1,1,,,,,,,,,,,,,,,,
20260529,HIMACHAL PRADESH,ZAA,cod,1,1,,,,,,,,,,,,,,0,1,0
20260508,PUDUCHERRY,SOL,cod,1,1,,,,,,,,,,,,,,,,
20260524,,AWP,cod,1,1,,,,,,,,,,,,,,,,
20260628,TELANGANA,LSR,cod,1,1,,,,,,,,,,,,,,,,
20260605,HARYANA,NEX,pp,1,1,,,,,,,,,,,,,,,,
20260418,KERALA,WZO,pp,1,1,,,,,,,,,,,,,,0,1,0
20260522,MEGHALAYA,BGH,pp,1,1,,,,,,,,,,,,,,,,
20260606,GOA,WZO,pp,1,1,,,,,,,,,,,,,,,,
20260522,NAGALAND,UNC,pp,1,1,,,,,,,,,,,,,,,,
20260620,GOA,IBH,pp,1,1,,,,,,,,,,,,,,,,
20260618,TAMIL NADU,ZBR,pp,1,1,,,,,,,,,,,,,,,,
20260616,MEGHALAYA,RSL,cod,1,1,,,,,,,,,,,,,,,,
20260618,TAMIL NADU,ZAO,pp,1,1,,,,,,,,,,,,,,,,
20260417,MEGHALAYA,BHH,cod,1,1,,,,,,,,,,,,,,,,
20260427,WEST BENGAL,EMH,cod,1,1,,,,,,,,,,,,,,,,
20260423,MEGHALAYA,LOS,pp,1,1,,,,,,,,,,,,,,,,
20260508,JHARKHAND,TEL,cod,1,1,,,,,,,,,,,,,,,,
20260527,UTTAR PRADESH,WZG,pp,1,1,,,,,,,,,,,,,,,,
20260513,PUNJAB,RLL,pp,1,1,,,,,,,,,,,,,,,,
20260417,CHHATTISGARH,PWL,cod,1,1,,,,,,,,,,,,,,,,
20260627,ASSAM,SDD,pp,2,2,,,,,,1,0,,,,,,,,,
20260507,JHARKHAND,SWT,pp,1,1,,,,,,,,,,,,,,,,
20260618,TELANGANA,TUN,pp,1,1,,,,,,,,,,,,,,,,
20260603,JHARKHAND,LUA,cod,1,1,,,,,,,,,,,,,,,,
20260508,DAMAN AND DIU DADRA AND NAGAR HAVELI,LOI,pp,2,2,,,,,,,,,,,,,,,,
20260629,,SDD,pp,1,1,,,,,,,,,,,,,,,,
20260611,GUJARAT,SIE,pp,1,1,,,,,,,,,,,,,,,,
20260422,GOA,RSL,pp,1,1,,,,,,,,,,,,,,,,
20260508,MAHARASHTRA,SDD,cod,1,1,,,,,,,,,,,,,,,,
20260525,ODISHA,WXN,pp,1,1,,,,,,,,,,,,,,,,
20260417,TAMIL NADU,SDD,pp,1,1,,,,,,,,,,,,,,0,3,0
20260525,CHANDIGARH,SWT,cod,1,1,,,,,,,,,,,,,,,,
20260626,ARUNACHAL PRADESH,BSS,cod,1,1,,,,,,,,,,,,,,,,
20260525,PUNJAB,PRE,pp,4,4,,,,4,4,,,,,,,,,0,2,0
20260421,PUDUCHERRY,LOI,pp,2,2,,,,,,,,,,,,,,,,
20260628,KARNATAKA,SWE,cod,2,2,,,,,,,,,,,,,,,,
20260529,PUNJAB,ESL,pp,1,1,,,,,,,,,,,,,,,,
20260601,NAGALAND,LOI,cod,1,1,,,,,,,,,,,,,,0,1,0
20260418,TAMIL NADU,SDD,cod,1,0,,,,,,,,,,,,,,,,
20260425,ANDHRA PRADESH,WYG,pp,6,6,,,,,,,,,,,,,,,,
20260516,"",FCL,pp,1,1,,,,,,,,,,,,,,,,
20260711,PUDUCHERRY,BSS,pp,1,0,,,,,,,,,,,,,,,,
20260625,JHARKHAND,SWE,cod,2,1,,,,,,,,,,,,,,0,1,0
20260624,HARYANA,SWT,cod,1,0,,,,,,,,,,,,,,,,
20260602,HARYANA,BSS,cod,1,1,,,,,,,,,,,,,,,,
20260623,JHARKHAND,LVP,cod,2,1,,,,,,,,,,,,,,,,
20260516,CHHATTISGARH,FLO,cod,1,1,,,,,,1,0,,,,,,,,,
20260606,,FCL,cod,1,1,,,,,,,,,,,,,,,,
20260423,TAMIL NADU,BHH,cod,4,4,,,,,,1,0,,,,,,,0,2,0
20260710,RAJASTHAN,BAO,cod,1,0,,,,,,,,,,,,,,,,
20260601,UTTAR PRADESH,BSS,pp,1,1,,,,,,,,,,,,,,,,
20260618,PUDUCHERRY,LUA,pp,1,1,,,,,,,,,,,,,,,,
20260618,ASSAM,LOS,pp,1,1,,,,,,1,0,,,,,,,0,2,0
20260620,MAHARASHTRA,SOL,pp,1,1,,,,,,,,,,,,,,,,
20260610,KERALA,SDH,pp,2,2,,,,1,1,,,,,,,,,,,
20260515,UTTARAKHAND,NEX,cod,1,1,,,,,,,,,,,,,,,,
20260613,ODISHA,ZAE,pp,1,1,,,,,,,,,,,,,,,,
20260701,SIKKIM,ESA,pp,2,2,,,,,,1,0,,,,,,,,,
20260604,TRIPURA,BHH,pp,1,1,,,,,,,,,,,,,,,,
20260610,ODISHA,BHH,cod,1,1,,,,,,,,,,,,,,,,
20260629,MANIPUR,BGH,pp,1,0,,,,,,,,,,,,,,,,
20260528,MAHARASHTRA,ZAC,pp,1,1,,,,,,,,,,,,,,,,
20260523,ASSAM,SWT,cod,1,1,,,,,,1,0,,,,,,,,,
20260612,UTTAR PRADESH,ESL,pp,1,1,,,,,,,,,,,,,,,,
20260418,CHHATTISGARH,SWT,pp,2,2,,,,,,,,,,,,,,,,
20260528,KERALA,LUA,cod,1,1,,,,,,,,,,,,,,,,
20260416,UTTARAKHAND,SDD,pp,1,1,,,,,,,,,,,,,,,,
20260611,ANDHRA PRADESH,JEE,pp,1,1,,,,,,,,,,,,,,,,
20260527,KARNATAKA,SDD,cod,1,0,,,,,,,,,,,,,,0,1,0
20260707,UTTARAKHAND,BGH,pp,1,1,,,,,,,,,,,,,,,,
20260604,HARYANA,ARL,pp,2,2,,,,,,,,,,,,,,,,
20260502,UTTAR PRADESH,ZBL,pp,1,1,,,,,,,,,,,,,,,,
20260623,UTTARAKHAND,IBH,pp,1,1,,,,,,,,,,,,,,,,
20260709,DELHI,MSR,pp,1,0,,,,,,,,,,,,,,,,
20260419,ARUNACHAL PRADESH,EMB,pp,1,1,,,,,,,,,,,,,,,,
20260509,JHARKHAND,NAH,pp,1,1,,,,,,,,,,,,,,,,
20260525,BIHAR,SDD,cod,1,1,,,,,,1,0,,,,,,,,,
20260421,ODISHA,RSL,cod,1,1,,,,,,,,,,,,,,,,
20260624,HARYANA,KPI,pp,1,1,,,,,,,,,,,,,,,,
20260606,CHANDIGARH,LOI,cod,1,1,,,,,,,,,,,,,,,,
20260619,"",MSR,pp,1,1,,,,,,,,,,,,,,,,
20260528,BIHAR,ZCQ,pp,1,1,,,,,,1,0,,,,,,,0,1,0
20260424,DELHI,BGH,cod,1,0,,,,,,,,,,,,,,,,
20260525,HIMACHAL PRADESH,DBL,pp,2,2,,,,,,,,,,,,,,,,
20260504,TAMIL NADU,ZCQ,cod,1,1,,,,,,,,,,,,,,,,
20260617,TELANGANA,MOH,pp,1,1,,,,,,1,0,,,,,,,0,2,0
20260708,TAMIL NADU,IBH,pp,1,0,,,,,,,,,,,,,,,,
20260425,UTTAR PRADESH,WXL,pp,1,1,,,,,,,,,,,,,,,,
20260502,JHARKHAND,RSL,pp,1,1,,,,,,,,,,,,,,,,
20260616,TAMIL NADU,SWY,pp,1,1,,,,,,,,,,,,,,,,
20260610,MIZORAM,INW,pp,1,1,,,,,,,,,,,,,,,,
20260627,KERALA,NEX,cod,1,1,,,,,,,,,,,,,,,,
20260623,TAMIL NADU,SWT,cod,1,1,,,,,,,,,,,,,,,,
20260711,TAMIL NADU,WZC,pp,1,0,,,,,,,,,,,,,,,,
20260708,MIZORAM,AWP,cod,3,0,,,,,,,,,,,,,,,,
20260707,MEGHALAYA,BGH,pp,1,0,,,,,,,,,,,,,,,,
20260628,TELANGANA,SDH,pp,1,1,,,,,,,,,,,,,,,,
20260601,ANDHRA PRADESH,ZDC,pp,1,1,,,,,,,,,,,,,,,,
20260626,HIMACHAL PRADESH,LOI,pp,1,1,,,,,,,,,,,,,,0,1,0
20260623,MAHARASHTRA,WPV,pp,1,1,,,,,,,,,,,,,,,,
20260623,ODISHA,IBH,pp,1,1,,,,,,,,,,,,,,,,
20260513,"",EML,pp,1,1,,,,,,,,,,,,,,,,
20260516,TRIPURA,BHH,cod,1,1,,,,,,,,,,,,,,,,
20260529,ANDHRA PRADESH,BGH,cod,1,1,,,,,,,,,,,,,,,,
20260619,MEGHALAYA,LOI,pp,1,1,,,,,,,,,,,,,,0,4,0
20260604,PUNJAB,RSL,pp,1,1,,,,,,,,,,,,,,,,
20260418,MADHYA PRADESH,SOL,cod,4,4,,,,,,,,,,,,,,0,2,0
20260519,TAMIL NADU,VOL,pp,4,4,,,,,,,,,,,,,,,,
20260507,WEST BENGAL,GUD,pp,4,4,,,,,,,,,,,,,,,,
20260620,JAMMU AND KASHMIR,AWP,cod,2,2,,,,,,,,,,,,,,,,
20260505,HIMACHAL PRADESH,EML,pp,1,1,,,,,,,,,,,,,,,,
20260615,KARNATAKA,LSR,cod,1,1,,,,1,1,,,,,,,,,,,
20260521,MEGHALAYA,FLO,cod,1,1,,,,,,,,,,,,,,,,
20260704,BIHAR,ZAA,cod,2,2,,,,,,,,,,,,,,,,
20260630,WEST BENGAL,ZAA,pp,1,1,,,,,,,,,,,,,,,,
20260525,ODISHA,SDD,pp,2,2,,,,,,,,,,,,,,0,1,0
20260514,ANDHRA PRADESH,XIH,pp,1,1,,,,,,,,,,,,,,,,
20260627,JAMMU AND KASHMIR,BSS,cod,2,2,,,,,,,,,,,,,,0,1,0
20260501,ODISHA,BHH,pp,1,1,,,,,,,,,,,,,,0,1,0
20260608,DAMAN AND DIU DADRA AND NAGAR HAVELI,FLO,pp,1,1,,,,,,,,,,,,,,0,1,0
20260505,,ESA,pp,5,4,,,,,,,,,,,,,,,,
20260616,BIHAR,PBR,cod,1,1,,,,,,,,,,,,,,,,
20260528,RAJASTHAN,DBL,pp,5,5,,,,,,,,,,,,,,,,
20260426,GOA,EML,pp,1,1,,,,,,,,,,,,,,,,
20260627,MAHARASHTRA,RHY,pp,1,1,,,,,,1,0,,,,,,,,,
20260606,UTTAR PRADESH,LTL,pp,1,1,,,,,,,,,,,,,,,,
20260709,TELANGANA,NAH,pp,1,0,,,,,,,,,,,,,,,,
20260609,WEST BENGAL,ESA,cod,2,2,,,,,,,,,,,,,,0,2,0
20260707,ODISHA,LSR,pp,1,1,,,,,,,,,,,,,,,,
20260525,GUJARAT,XIH,cod,2,2,,,,,,,,,,,,,,,,
20260425,KERALA,AFL,pp,2,2,,,,,,,,,,,,,,,,
20260704,CHHATTISGARH,RST,pp,1,1,,,,,,,,,,,,,,,,
20260422,GUJARAT,NEX,pp,6,6,,,,,,,,,,,,,,,,
20260423,TRIPURA,NEX,pp,4,4,,,,,,,,,,,,,,,,
20260428,UTTAR PRADESH,SWL,cod,1,1,,,,,,,,,,,,,,,,
20260430,KARNATAKA,LOS,pp,1,1,,,,,,,,,,,,,,,,
20260702,HIMACHAL PRADESH,BHH,cod,1,1,,,,,,,,,,,,,,,,
20260528,KERALA,RSL,cod,2,0,,,,,,,,,,,,,,,,
20260416,ARUNACHAL PRADESH,ESA,pp,2,2,,,,,,,,,,,,,,,,
20260512,GOA,SDD,pp,1,1,,,,,,,,,,,,,,,,
20260415,MAHARASHTRA,SWL,pp,1,1,,,,,,,,,,,,,,,,
20260706,MANIPUR,SDH,pp,2,0,,,,2,2,,,,,,,,,,,
20260616,MADHYA PRADESH,PRH,cod,1,0,,,,,,,,,,,,,,,,
20260625,UTTARAKHAND,MSR,pp,1,1,,,,,,,,,,,,,,,,
20260507,RAJASTHAN,WZO,pp,1,1,,,,,,,,,,,,,,,,
20260421,ODISHA,BHH,pp,1,1,,,,,,,,,,,,,,0,1,0
20260530,ANDHRA PRADESH,TEL,cod,1,1,,,,,,,,,,,,,,0,2,0
20260520,TELANGANA,WZA,pp,1,1,,,,,,,,,,,,,,,,
20260620,PUDUCHERRY,DFX,pp,1,1,,,,,,1,0,,,,,,,,,
20260417,NAGALAND,PRE,pp,1,1,,,,,,,,,,,,,,,,
20260418,JAMMU AND KASHMIR,REH,pp,1,1,,,,,,,,,,,,,,,,
20260710,TAMIL NADU,BHH,cod,1,0,,,,,,1,0,,,,,,,,,
20260710,ODISHA,LUA,pp,3,0,,,,,,,,,,,,,,0,1,0
20260428,,MOH,pp,2,2,,,,,,,,,,,,,,,,
20260414,NAGALAND,FCL,cod,2,2,,,,,,1,0,,,,,,,,,
20260530,,UNC,pp,1,0,,,,,,,,,,,,,,,,
20260427,JHARKHAND,PRE,pp,2,2,,,,,,,,,,,,,,0,1,0
20260415,UTTAR PRADESH,SWT,cod,1,1,,,,,,,,,,,,,,0,1,0
20260520,"",KIC,cod,1,1,,,,,,,,,,,,,,,,
20260711,ARUNACHAL PRADESH,LOI,pp,1,0,,,,,,,,,,,,,,0,3,0
20260622,GOA,RSL,pp,1,1,,,,,,,,,,,,,,,,
20260704,JHARKHAND,BHH,cod,1,0,,,,,,,,,,,,,,,,
20260601,PUNJAB,ZAA,cod,1,0,,,,,,,,,,,,,,,,
20260603,GUJARAT,SWL,pp,1,1,,,,,,,,,,,,,,,,
20260509,UTTAR PRADESH,IBH,pp,1,0,,,,,,,,,,,,,,0,1,0
20260506,NAGALAND,BGH,pp,1,1,,,,,,,,,,,,,,,,
20260629,SIKKIM,LSR,pp,1,0,,,,,,,,,,,,,,,,
20260709,RAJASTHAN,IBH,pp,1,1,,,,,,,,,,,,,,0,1,0
20260602,ANDHRA PRADESH,RLL,cod,1,1,,,,,,,,,,,,,,,,
20260525,UTTAR PRADESH,HSD,pp,1,1,,,,,,,,,,,,,,,,
20260420,MADHYA PRADESH,SWT,cod,1,1,,,,,,,,,,,,,,,,
20260630,JHARKHAND,IBH,cod,1,0,,,,1,1,,,,,,,,,0,1,0
20260423,BIHAR,WXF,pp,1,1,,,,,,,,,,,,,,,,
20260517,HIMACHAL PRADESH,MOH,pp,1,1,,,,,,,,,,,,,,,,
20260501,UTTAR PRADESH,IBH,cod,1,1,,,,,,,,,,,,,,,,
20260503,MEGHALAYA,FLO,cod,1,0,,,,,,,,,,,,,,,,
